variable,coef,std_err,z,p_value,ci_low,ci_high,model,nobs,r2,r2_adj
C(year_month)[T.2020-05],-0.19739883655098223,0.15342968160772608,-1.2865752863625968,0.1982423622031685,-0.49811548666157285,0.1033178135596084,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-06],-0.17700893478886748,0.14589365779464294,-1.2132736779964883,0.2250252030619223,-0.462955249639179,0.10893738006144404,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-07],-0.009418943554648784,0.15335744557621894,-0.06141823449952778,0.9510261307426613,-0.3099940136450994,0.2911561265358018,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-08],0.11198880555882429,0.15830693720224184,0.7074156542852904,0.47930821152926795,-0.19828708986041377,0.42226470097806235,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-09],0.034908986487739435,0.14766352967220026,0.2364089939149785,0.813115317835355,-0.25450621349983465,0.3243241864753135,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-10],0.18227856166098544,0.14672178859071403,1.2423414641533466,0.21411060294357764,-0.10529085972411384,0.4698479830460847,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-11],0.14863271379405574,0.15267113496659465,0.9735482337678137,0.33028090002887633,-0.15059721221932348,0.44786263980743496,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2020-12],0.2792752101359932,0.1354821052032378,2.0613438927380865,0.03927024352653776,0.013735163387980476,0.5448152568840059,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-01],0.06547306949696785,0.1502930592597464,0.4356360155249283,0.6631008357431323,-0.22909591377847915,0.36004205277241486,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-02],-0.13135057402523298,0.1727394227408527,-0.7603972037251038,0.4470171942485621,-0.46991362130754344,0.20721247325707748,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-03],0.17490733868665753,0.1393659173236015,1.255022332903176,0.20947065284166733,-0.09824483993998823,0.4480595173133033,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-04],0.3304999556694437,0.1537341314796203,2.1498150897821686,0.03156984410351035,0.029186594774842478,0.6318133165640449,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-05],0.38087601665063264,0.14399761604416472,2.6450161267518224,0.008168702380477993,0.09864587534444275,0.6631061579568225,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-06],0.4667179287061227,0.15347674689662927,3.04096834304463,0.002358186233714681,0.16590903232435983,0.7675268250878856,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-07],0.4590464325829666,0.1562485942435526,2.937923600563264,0.003304184374523271,0.15280481523059108,0.7652880499353422,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-08],0.4137366352549554,0.14899915498183644,2.7767716891105287,0.005490172891392768,0.12170365776365422,0.7057696127462566,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-09],0.2572579356916336,0.17142795389892018,1.500676697356615,0.13343920305465914,-0.07873467989364274,0.59325055127691,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-10],0.48908684864378227,0.1489576873511063,3.2833944816218974,0.0010256503297253082,0.19713514621523637,0.7810385510723281,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-11],0.5368284071412122,0.1609273453545093,3.335843302197179,0.0008504108273857711,0.22141660611873476,0.8522402081636895,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2021-12],0.4848119888760527,0.154495627918663,3.138030476378857,0.0017008719119055626,0.18200612238657232,0.7876178553655331,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-01],0.37827989996281497,0.15262679461188308,2.478463240512575,0.013194970683217644,0.07913687944773218,0.6774229204778978,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-02],0.2547025885173877,0.137409125396682,1.8536075226597573,0.06379533058166989,-0.014614348407257116,0.5240195254420326,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-03],0.4230060137416196,0.1552578955192018,2.7245378557208615,0.0064391548145211796,0.11870613020850146,0.7273058972747377,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-04],0.6375737910911763,0.1427678203986468,4.465808816797062,7.9766819226167e-06,0.3577540049585457,0.9173935772238069,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-05],0.6759090486843109,0.15693014371332398,4.307069583260208,1.6543158119442524e-05,0.3683316189175011,0.9834864784511207,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-06],0.6261307627317345,0.147402926168179,4.247749885354055,2.1592826255141593e-05,0.337226336226287,0.915035189237182,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-07],0.6411586657815358,0.15637795882102926,4.100057774224603,4.1304701000508607e-05,0.3346634985164308,0.9476538330466409,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-08],0.7126844751396177,0.14652759316847966,4.863824346859791,1.151391020032015e-06,0.42549566978806036,0.9998732804911752,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-09],0.5639225752010075,0.14974599982288583,3.7658606965661505,0.00016597631837682618,0.27042580871920996,0.8574193416828051,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-10],0.6719048166102111,0.1510580572900639,4.447990584970979,8.667732804352298e-06,0.37583646474709764,0.9679731684733245,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-11],0.5892752526350864,0.1405849103736822,4.1915967444070725,2.7699802315341036e-05,0.31373389153287784,0.864816613737295,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2022-12],0.6281072690713945,0.15062842819627015,4.16991185922066,3.0471746603633823e-05,0.3328809747588274,0.9233335633839616,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-01],0.3756723905675585,0.13441868661356893,2.7947928969694025,0.005193297292309291,0.11221660595578714,0.6391281751793298,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-02],0.3476535145654358,0.1345216718454626,2.5843680783629965,0.009755761790579834,0.08399588260821333,0.6113111465226583,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-03],0.4217273443141143,0.13127589862307512,3.2125268136613223,0.0013157286607071625,0.16443131097475577,0.6790233776534729,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-04],0.44612648595393356,0.14610765959144245,3.0534092955935845,0.002262571094872617,0.15976073528926815,0.732492236618599,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-05],0.48619893671489867,0.16002267484762986,3.03831277147346,0.0023790688885302444,0.17256025730378055,0.7998376161260168,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-06],0.4642665053663233,0.15590515784730402,2.977877780163202,0.00290251700833589,0.1586980109815752,0.7698349997510714,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-07],0.4773871688889465,0.1420432080283155,3.360858822575889,0.000777005303807022,0.19898759690491746,0.7557867408729755,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-08],0.5016688789279096,0.14356322446483494,3.4944107782337444,0.0004751093832983923,0.22029012947239351,0.7830476283834256,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-09],0.47806905351426376,0.1443182904110447,3.3126019727134817,0.0009243242303005332,0.19521040199822393,0.7609277050303036,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-10],0.5267107434376515,0.15660677948305865,3.3632691073545113,0.000770252388735714,0.21976709591605026,0.8336543909592526,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-11],0.4968907593312393,0.1412115424248693,3.5187687266825716,0.00043355447963717373,0.22012122197714556,0.773660296685333,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2023-12],0.5050261348103344,0.14330612769593187,3.524107049224741,0.00042491254445728216,0.22415128576241,0.7859009838582589,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-01],0.35163711087816285,0.14191487167775738,2.4778031133806513,0.013219406969246887,0.07348907351913503,0.6297851482371907,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-02],0.30491394035580477,0.15331220414225266,1.988843236986447,0.04671850872396363,0.004427541846537042,0.6054003388650725,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-03],0.42533617366118603,0.1454386030491912,2.9245067316641236,0.0034500261759699874,0.14028174972295399,0.710390597599418,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-04],0.457889626686967,0.14851241815935173,3.083174002295605,0.00204805365624381,0.1668106358376853,0.7489686175362487,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-05],0.45519822687695477,0.14719143699757686,3.0925591607917275,0.0019843867568350945,0.16670831152900767,0.7436881422249019,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-06],0.49978489040516116,0.15320464957672178,3.2622044551910223,0.0011054937956941411,0.19950929497070685,0.8000604858396154,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-07],0.5233734573155546,0.15053604865963385,3.476731732868294,0.0005075653949901391,0.22832822356770321,0.818418691063406,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-08],0.5733926497487074,0.1425794481548273,4.021565921100068,5.7812523455463316e-05,0.29394206642965004,0.8528432330677648,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-09],0.464957732723589,0.14669967212918394,3.169453114483763,0.0015272609636635796,0.1774316588065541,0.7524838066406239,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-10],0.48853870360598517,0.1389634994185384,3.515590105676425,0.00043877783845800296,0.21617524957999718,0.7609021576319732,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-11],0.47298102963208244,0.14789442748631795,3.198099060736004,0.0013833675082975249,0.18311327824472862,0.7628487810194362,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
C(year_month)[T.2024-12],0.4935149677023034,0.15137279405696366,3.260261996066393,0.001113093422378471,0.1968297431114559,0.790200192293151,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
sar_diff_median,-1.8152023339676707e-07,1.6337965691767164e-06,-0.1111033263389925,0.9115344110379616,-3.3837026670482342e-06,3.0206622002547e-06,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
vh_median_mean,0.005809134279307446,0.009375921518567752,0.6195800879735647,0.5355342795281487,-0.01256733421895944,0.024185602777574332,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
ntl_mean,-0.011109290085082685,0.004863305595498787,-2.284308453773673,0.02235340942099005,-0.020641193898072428,-0.001577386272092942,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
ntl_std,0.005684240284200538,0.00559629256102664,1.0157153548022808,0.3097649539205838,-0.005284291582361099,0.016652772150762177,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
lit_area_ratio,0.6964547972871566,0.2866644105637286,2.429512599480246,0.015119139407822555,0.13460287693284523,1.2583067176414682,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
tidal_range_m,0.4733509361960716,0.037563020614198916,12.60151416090174,2.0712956561062682e-36,0.3997287686417061,0.5469731037504371,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
entrance_width_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
channel_depth_m,-0.04740737440122306,0.018182733244281418,-2.607274372027262,0.009126619680576237,-0.08304487670051378,-0.011769872101932345,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
anchorage_depth_m,0.10562414777164691,0.00904968998852924,11.671576364000176,1.7809232749766714e-31,0.08788708132287691,0.12336121422041692,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
cargo_pier_depth_m,-0.06754274338696298,0.016010026164473324,-4.218777826662278,2.456301662072747e-05,-0.09892181806087463,-0.03616366871305132,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
oil_terminal_depth_m,0.34270099000081977,0.005965879715794923,57.44349640397613,0.0,0.3310080806217637,0.35439389937987587,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
lng_terminal_depth_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
max_vessel_length_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
max_vessel_beam_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
max_vessel_draft_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
offshore_max_vessel_length_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
offshore_max_vessel_beam_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
offshore_max_vessel_draft_m,0.0,0.0,,,0.0,0.0,Model3_AllFE_log_val,6374,0.9531452065204603,0.9518067141954315
Intercept,15.644865448586614,2.929554868785774,5.340355838793698,9.276431917254899e-08,9.903043415032535,21.386687482140694,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
sar_diff_median,8.69702276915904e-06,8.425001865953353e-06,1.0322873404105657,0.3019375298096759,-7.815677457792286e-06,2.5209722996110367e-05,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
vh_median_mean,-0.3102386731669253,0.11195637817800211,-2.7710674301527463,0.005587285500371558,-0.5296691422353554,-0.09080820409849516,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
ntl_mean,0.047674577961342564,0.015626414875326976,3.050896724661868,0.0022815903828243556,0.017047367598220734,0.0783017883244644,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
ntl_std,-0.034235369671254894,0.016413770642386995,-2.085771174531056,0.03699935569388918,-0.06640576898083428,-0.0020649703616755152,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
lit_area_ratio,4.455855017114509,3.397302488919175,1.31158618687855,0.18965979618229345,-2.202735505755361,11.114445539984377,Model4_NoFE_log_wgt,6374,0.2982776123585096,0.29772663686570056
Intercept,15.74606624347125,3.0372843789036277,5.184258132969138,2.1687638727089685e-07,9.793098250014033,21.699034236928465,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-02],-0.04017239611873791,0.3786970285907815,-0.10608056859656018,0.9155184281583564,-0.7824049332090048,0.702060140971529,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-03],-0.191379707601937,0.3977046371424015,-0.4812106516460151,0.6303667912385809,-0.9708664728856147,0.5881070576817407,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-04],-0.43091932542772415,0.36888421804846117,-1.1681695891124118,0.24273836466371346,-1.1539191072679282,0.2920804564124799,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-05],0.16958373635723412,0.21274495770474533,0.7971222358773277,0.4253800435201234,-0.2473887186365638,0.586556191351032,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-06],-0.11251679822648519,0.36826744637127123,-0.30553012310800515,0.7599624311293838,-0.8343077297927126,0.6092741333397422,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-07],0.23844830314083265,0.20737663003923557,1.1498320861695859,0.25021303704715125,-0.16800242297135615,0.6448990292530214,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-08],0.46667393538869284,0.28637255829032476,1.6296042406255224,0.10318516757244116,-0.09460596502094099,1.0279538357983267,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-09],0.16413443863813315,0.2007548809327461,0.8175862916783528,0.4135934577003594,-0.22933789771067603,0.5576067749869423,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-10],-0.12989008292201198,0.3443376075216483,-0.37721724285909103,0.7060121672498633,-0.8047793921871311,0.5449992263431072,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-11],0.1600596729906929,0.276739914741974,0.578375812321576,0.5630104203935884,-0.3823405929882613,0.7024599389696471,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2016-12],0.005801236336678173,0.2984885477671423,0.019435373249910577,0.9844937919595761,-0.5792255670845843,0.5908280397579406,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-01],-0.1997754750147933,0.31740207045279756,-0.6294082289060018,0.529081832069708,-0.8218721017207213,0.4223211516911347,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-02],-0.4486826483625652,0.37565066449892537,-1.19441462711388,0.23231581791391542,-1.1849444215489982,0.2875791248238676,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-03],-0.1506108659114438,0.33588770564821746,-0.44839648304717006,0.6538670795278785,-0.808938671831741,0.5077169400088534,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-04],-0.065641390550506,0.3356852289110648,-0.19554447112088089,0.8449667266534938,-0.7235723493582766,0.5922895682572646,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-05],0.00553123511700393,0.33967026989796617,0.01628413083860846,0.9870077176205546,-0.6602102605020094,0.6712727307360172,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-06],0.13209694112241532,0.31145595456912334,0.4241271973918811,0.6714730515903979,-0.4783455126036097,0.7425393948484403,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-07],0.17453275180768157,0.2820649534638984,0.618767945695955,0.5360692416490797,-0.3783043982825257,0.7273699018978889,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-08],0.07308116707289702,0.28947727983003363,0.2524590776720252,0.8006862411166955,-0.49428387573659194,0.640446209882386,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-09],0.19135474308624012,0.3013808369006548,0.6349267095217372,0.5254762161681841,-0.3993408428695835,0.7820503290420637,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-10],-0.07411439534813358,0.3361509630034491,-0.2204794973244599,0.8254977382929745,-0.73295817620335,0.5847293855070829,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-11],0.17137601864972796,0.29132390076552905,0.5882662500378206,0.5563535953628396,-0.39960833468642964,0.7423603719858856,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2017-12],-0.04699291093293567,0.30028109089106414,-0.15649640406422974,0.8756417534636632,-0.6355330343178198,0.5415472124519485,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-01],-0.31713148143323533,0.3067164544333198,-1.0339565316740442,0.3011564848597128,-0.9182846855883627,0.2840217227218921,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-02],-0.6228042151109427,0.4087560585575521,-1.5236574530754095,0.12759430306280262,-1.42395136834629,0.17834293812440472,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-03],-0.43451330651710673,0.349722472193224,-1.2424517755239797,0.21406992276437597,-1.1199567566001363,0.2509301435659228,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-04],-0.02234906492106603,0.2956168756215891,-0.07560145162238452,0.9397361815440444,-0.6017474943616374,0.5570493645195054,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-05],0.0032766652644493632,0.3468835347111764,0.009446009788782838,0.9924632867083504,-0.676602569599406,0.6831559001283047,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-06],0.18473740220985402,0.284338917893976,0.649708466143698,0.5158805542077156,-0.37255663626543045,0.7420314406851385,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-07],0.1729677647316632,0.30700493448021515,0.5634038587181408,0.5731599102160648,-0.4287508499256375,0.7746863793889639,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-08],0.13246612057845386,0.33323248242593295,0.39751863207962296,0.6909850496301801,-0.5206575434552512,0.7855897846121589,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-09],0.28945327092348716,0.3101756834913829,0.9331913696952603,0.35072116989303836,-0.3184798975997184,0.8973864394466927,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-10],0.2329136664580762,0.30718380395163764,0.758222482636961,0.4483178040934436,-0.3691555259211463,0.8349828588372987,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-11],0.0645311112322271,0.31091932704321956,0.20754937252021297,0.835580838303883,-0.5448595718699137,0.6739217943343679,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2018-12],0.03942939097584652,0.32388313565281185,0.12173956169830669,0.9031052805401301,-0.5953698901035654,0.6742286720552585,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-01],-0.16372413494158478,0.32192795912021366,-0.5085738293406422,0.6110509769082959,-0.7946913404336864,0.46724307055051684,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-02],-0.7277926437535269,0.39595454133862046,-1.8380712121473521,0.06605191255907755,-1.503849284292299,0.04826399678524518,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-03],-0.5624994743621758,0.3715981281361671,-1.5137306454785358,0.13009416908508467,-1.2908184222315635,0.16581947350721182,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-04],0.03655888943396146,0.31317471573257444,0.11673640175083534,0.9070689430472387,-0.5772522742704539,0.6503700531383768,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-05],0.063803431768096,0.32551835465718626,0.19600563487514988,0.844605755553972,-0.5742008196667252,0.7018076832029172,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-06],0.0512076836864237,0.3134360703207442,0.16337520960501464,0.8702230204941125,-0.5631157255979987,0.6655310929708461,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-07],0.07165314438389281,0.30742816116751887,0.23307280670637298,0.8157048705522647,-0.5308949793378194,0.674201268105605,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-08],0.07706628296007878,0.31317667118129494,0.24607925829656022,0.8056208789541495,-0.5367487133534024,0.6908812792735599,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-09],0.029828980069944055,0.3151218116352224,0.09465857001505622,0.9245860264947154,-0.5877984214781068,0.6474563816179949,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-10],0.10321627416447132,0.30740253840201764,0.3357691016509637,0.7370449920932453,-0.49928162985967417,0.7057141781886168,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-11],-0.04934397512752131,0.3282465023374774,-0.1503259738523876,0.8805074416571443,-0.6926952977602197,0.594007347505177,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2019-12],-0.2428211438075163,0.3269427860076698,-0.7427022531147695,0.4576619653523928,-0.883617229387735,0.39797494177270243,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-01],-0.2603270260584645,0.33432910434297797,-0.7786549919728286,0.43618297561382524,-0.915600029554235,0.3949459774373061,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-02],-0.5644329691086005,0.3241716046816804,-1.741154872780558,0.08165643502949471,-1.19979763909525,0.07093170087804901,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-03],-0.31067339285842066,0.33786621193923494,-0.9195160151566002,0.3578257327541362,-0.972878999852298,0.35153221413545666,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-04],-0.163158502864853,0.317085369603808,-0.5145570199871295,0.606862605668214,-0.7846344073128882,0.45831740158318224,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-05],-0.002231193529538711,0.311085420505316,-0.00717228575326494,0.9942773929952682,-0.6119474138354561,0.6074850267763787,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-06],-0.20721310487054634,0.34412442833709306,-0.6021458745950088,0.5470770404372465,-0.8816845906116836,0.4672583808705909,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-07],-0.2942509395325503,0.37079844170082843,-0.7935603455689844,0.4274514253975529,-1.0210025307897488,0.43250065172464824,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-08],-0.17054450922883468,0.3448348539870479,-0.49456865295652624,0.620904634138963,-0.8464084036575767,0.5053193851999074,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-09],-0.15332018965767413,0.34686763630676687,-0.4420135337217769,0.6584794125324799,-0.8331682642214753,0.526527884906127,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
