country,port_name,wpi_id,lat,lon,year_month,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio
Russia,Vyborg,28300.0,60.716667,28.75,2018-12,31,9237.138795137173,31.53240150950441,92.92780303955078,24.59152232737691,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-01,31,23070.8445578519,78.7558950770045,360.0038299560547,81.4224385999791,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-02,28,17095.40416162217,58.35780537099939,254.2165069580078,58.27270463375364,0.8407935955447265
Russia,Vyborg,28300.0,60.716667,28.75,2019-03,31,12013.098585386373,41.00856946818642,182.69168090820312,43.353969591627354,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-04,30,8165.298485461521,27.87350888611363,116.00654602050781,31.156058419608176,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-05,31,7971.734319193224,29.71484068695034,167.99172973632812,32.80236620345763,0.8738583381235228
Russia,Vyborg,28300.0,60.716667,28.75,2019-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2019-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2019-08,31,4811.634054627256,16.42525681298461,73.59044647216797,17.169069359732088,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-09,30,3988.6971065890484,13.616034299601171,60.739234924316406,14.990263160423995,0.8470936303515487
Russia,Vyborg,28300.0,60.716667,28.75,2019-10,31,4066.7250952862055,13.882394903587452,57.39239501953125,13.974443298131847,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2019-11,30,4246.733985817627,14.496883084116401,68.4520149230957,14.070461934994995,0.8637312913331011
Russia,Vyborg,28300.0,60.716667,28.75,2019-12,31,4143.444521942443,14.144288528719187,74.2797737121582,13.62027292810645,0.8598445295277872
Russia,Vyborg,28300.0,60.716667,28.75,2020-01,31,3946.0558302221352,13.470471709593637,65.17509460449219,14.496006524831104,0.844738368720269
Russia,Vyborg,28300.0,60.716667,28.75,2020-02,29,5215.053100058421,17.802390100601038,65.4448471069336,16.13842926387029,0.8514096762965538
Russia,Vyborg,28300.0,60.716667,28.75,2020-03,31,5373.613119211558,18.343659242288457,91.09240341186523,20.162755541755295,0.8393781181111497
Russia,Vyborg,28300.0,60.716667,28.75,2020-04,30,5491.329073183608,18.745500852233203,85.06966400146484,19.782324500735662,0.7899988397725952
Russia,Vyborg,28300.0,60.716667,28.75,2020-05,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2020-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2020-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2020-08,31,4870.026949247893,16.624589987392408,69.30745315551758,16.791428364620124,0.862803109409444
Russia,Vyborg,28300.0,60.716667,28.75,2020-09,30,4028.821099242042,13.753003752432676,63.58464050292969,14.212382469390553,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2020-10,31,4180.115514637909,14.269470632298084,67.14883422851562,15.201212599703057,0.8637312913331011
Russia,Vyborg,28300.0,60.716667,28.75,2020-11,30,4133.585744526264,14.110634067659939,63.65396499633789,14.468953668912235,0.8487527555400857
Russia,Vyborg,28300.0,60.716667,28.75,2020-12,31,5299.931365016071,18.092135181781774,65.96558380126953,16.581255791852858,0.8369068337394128
Russia,Vyborg,28300.0,60.716667,28.75,2021-01,31,8557.588581655775,29.212651784768713,142.7773895263672,20.507811426665352,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2021-02,28,16899.980469039376,57.690696380254906,234.9079360961914,55.798745550030766,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2021-03,31,11816.506368215989,40.33747153808672,158.84092712402344,40.07969391146715,0.8546583130293536
Russia,Vyborg,28300.0,60.716667,28.75,2021-04,30,6004.12467825433,20.496007937815993,88.56513977050781,22.09407406076347,0.8403179023088523
Russia,Vyborg,28300.0,60.716667,28.75,2021-05,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2021-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2021-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2021-08,31,4427.922022533069,15.115396462462288,69.6417465209961,15.48617759228616,0.8665738484743007
Russia,Vyborg,28300.0,60.716667,28.75,2021-09,30,4012.3345137162532,13.696724243609703,72.11474990844727,14.420390143393094,0.855772131337742
Russia,Vyborg,28300.0,60.716667,28.75,2021-10,31,4146.292346400253,14.154010017832192,68.37289428710938,14.72937787669775,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2021-11,30,4287.084483691194,14.634625747540223,74.28772735595703,15.15712061809506,0.8522682445759368
Russia,Vyborg,28300.0,60.716667,28.75,2021-12,31,16152.062670921583,55.13756333447128,238.64727020263672,52.32360224211198,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-01,31,15194.713272254136,51.86950313821694,197.15252685546875,46.34873797884673,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-02,28,15187.955032466689,51.84643284175377,176.084716796875,45.60375012490004,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-03,31,10690.338865591963,36.493124641578994,143.20794677734375,34.4135115568441,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-04,30,6956.409841470158,23.74678058333187,95.19445037841797,23.001168140768623,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-05,31,6817.671023980076,23.61587305904857,91.66825485229492,23.229370624037873,0.8721758189680704
Russia,Vyborg,28300.0,60.716667,28.75,2022-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2022-07,26,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2022-08,21,4207.000991630086,14.361248365002304,61.453407287597656,13.665966308365446,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-09,30,4262.177809679624,14.549602964769806,69.08258819580078,14.636474240018922,0.8637312913331011
Russia,Vyborg,28300.0,60.716667,28.75,2022-10,31,4117.084061315831,14.054303020556052,70.89513397216797,14.305836393978051,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-11,30,2800.4271712429395,9.559691146813249,35.30299758911133,6.989195445036449,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2022-12,31,8686.672360165909,29.653299221449895,80.64105987548828,20.733870086895266,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2023-01,31,7614.466444556852,26.531241967097053,115.2855224609375,20.055836911180627,0.8696969696969695
Russia,Vyborg,28300.0,60.716667,28.75,2023-02,28,13679.02474359017,46.695465992175286,182.27841186523438,39.07292763276911,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2023-03,31,12508.075512876929,43.289349291308596,158.5428466796875,38.64246435991571,0.8587295996242806
Russia,Vyborg,28300.0,60.716667,28.75,2023-04,30,6650.315537777465,22.701880349842757,96.45483016967773,21.751843187212682,0.8495533124492398
Russia,Vyborg,28300.0,60.716667,28.75,2023-05,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2023-06,30,0.0,,,,
