country,port_name,wpi_id,lat,lon,year_month,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-05,31,9201.475361469687,49.26463880857417,149.5571746826172,32.38015494198417,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-06,30,10365.946663587229,55.49921053192961,166.33126831054688,37.71814843428226,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-07,31,10266.038447544619,54.96430259771307,196.69886779785156,35.807324826387294,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-08,31,10454.630068305898,55.97402089984892,168.86294555664062,35.50415708960608,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-09,30,8746.951569940535,46.8311214062072,152.69554138183594,28.57748527034,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-10,31,8962.184180459792,47.98347539298831,160.03648376464844,31.432897447886806,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-11,30,9789.857266617753,52.414831674383294,187.6887664794922,37.520901773375186,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2020-12,31,11263.331102877975,60.30380094133459,198.73602294921875,39.0640540776171,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-01,31,10504.822502559773,56.24275086404515,214.8501434326172,39.046184569407025,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-02,28,13469.991796846947,72.11824784152121,207.05703735351562,36.92537186460556,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-03,31,10764.131204175948,57.63108795382689,212.82589721679688,40.97468391227731,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-04,30,11275.890564342575,60.37104421574194,265.9779052734375,45.12451134920575,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-05,31,11166.178065821703,59.783644217362365,237.8017120361328,43.88411430071152,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-06,30,11023.732715370139,59.020992744171195,242.04153442382812,45.31784219170309,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-07,31,10791.759197990572,57.779008051725796,224.4009552001953,41.7011442584809,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-08,31,10395.359302423514,55.6566856075837,214.02474975585938,38.27044166949745,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-09,30,10785.679584886513,57.746457842992804,215.9232635498047,42.22711455480001,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-10,31,9727.932121083319,52.08328485084922,184.16148376464844,36.49614115311062,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-11,30,11156.485899130505,59.73175242038883,213.65790557861328,43.12025980504274,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2021-12,31,11047.431747152286,59.14787720508595,204.78031158447266,40.997729984885176,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-01,31,13000.099668173694,69.60244846275914,193.78445434570312,44.43169764827109,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-02,28,12190.61997609606,65.26849949408953,239.8742904663086,44.38477184415423,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-03,31,10917.055308505602,58.44984260663745,213.02903747558594,40.554929434680126,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-04,30,10669.42658152206,57.12404002452603,270.99273681640625,44.04399765387046,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-05,31,10097.533174160417,54.06212646785308,245.1633758544922,39.37773711314937,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-06,30,11353.097172982087,60.784407892635265,274.9073486328125,45.03129667779761,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-07,26,11825.403483964881,63.31313278766787,255.11223602294922,43.83425556885565,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-08,21,11126.432660974238,59.57084758017198,273.11431884765625,45.48771348843073,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-09,30,11055.321174483208,59.190117147333886,269.06024169921875,45.97857852108836,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-10,31,9721.490051216235,52.04879405098136,236.4064483642578,39.29395110327297,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-11,30,10638.15037690798,56.956587429905426,226.70169830322266,44.40422549203651,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2022-12,31,11670.525174062393,62.48391533102189,219.10952758789062,44.501445851599115,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-01,31,10130.616714585058,54.239255526563994,192.65216827392578,35.67669358286503,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-02,28,11601.979766431508,62.11692366759123,199.4016571044922,43.55796986561419,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-03,31,10539.39916656438,56.4278740966221,217.67276763916016,40.316744898494164,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-04,30,12475.4338640774,66.79339118459178,224.14431762695312,45.25985714393842,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-05,31,11028.11016148025,59.044429561969096,203.62571716308594,39.30736527531037,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-06,30,10934.242746227857,58.54186403561149,229.88532257080078,36.74276457294748,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-07,31,11482.19772276224,61.475611390450396,262.34649658203125,44.01241449668578,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-08,31,10820.784760935163,57.93441072559139,285.498046875,44.96979937173229,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-09,30,11057.731846660725,59.203023870380555,231.00733947753906,43.86118651211314,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-10,31,10790.426152304108,57.77187093385294,263.70172119140625,46.10685865233851,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-11,30,11662.08311216411,62.43871658692047,234.589111328125,45.36106741014336,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2023-12,31,11452.148197895869,61.31472643116333,206.5554428100586,41.9302288706106,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-01,31,13025.613490293537,69.73904929925364,236.48760223388672,43.86174886145336,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-02,29,11201.117068417867,59.97070740838491,215.27745056152344,44.1085550048301,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-03,31,11345.433734509523,60.74337789325457,228.4180908203125,42.867384116323564,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-04,30,11393.289974825051,60.99959989040876,255.1289825439453,44.6118029386019,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-05,29,10663.706363143176,57.093414012797304,204.98368072509766,39.893201960220175,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-06,27,11648.51078465499,62.36605043434583,219.95134735107422,42.99107035828451,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-07,21,11935.291626595521,63.90147318346053,266.00518798828125,45.24204713403385,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-08,31,12371.018990417551,66.23435463501461,263.1966857910156,44.60386070410294,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-09,28,11185.19408477989,59.88545585829496,267.7159118652344,44.3095436267756,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-10,31,11846.062895008161,63.423743139058566,234.02830505371094,44.90136662008268,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-11,27,11719.051183363967,62.74372326693987,234.86754608154297,45.83808376006024,0.8451424008517433
United States,Gloucester,7210.0,39.9,-75.13333299999998,2024-12,31,12874.83251706292,68.93176895630816,245.58970642089844,46.56390911341392,0.8451424008517433
United States,Bath,7080.0,43.916667,-69.816667,2016-01,31,1711.1694402034368,8.515939172346775,118.42056655883789,18.1130960572843,0.8384615384615384
United States,Bath,7080.0,43.916667,-69.816667,2016-02,29,1634.5887750093261,8.134821866690961,142.7972412109375,17.79807561628695,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2016-03,31,1038.4689450114972,5.168125470402073,88.813720703125,10.741055663725199,0.7253058488352605
United States,Bath,7080.0,43.916667,-69.816667,2016-04,30,998.1994714706261,4.967717270536304,110.75143814086914,11.970412162709547,0.7225909167085637
United States,Bath,7080.0,43.916667,-69.816667,2016-05,31,800.139298941984,3.982035582860827,78.02235794067383,8.972497335907855,0.773940003351768
United States,Bath,7080.0,43.916667,-69.816667,2016-06,30,906.4036671122244,4.510879117734874,96.77986145019531,11.360567443553414,0.6625439919557565
United States,Bath,7080.0,43.916667,-69.816667,2016-07,31,883.608110921932,4.397432976543115,76.79199981689453,9.46085172379761,0.8374057315233785
United States,Bath,7080.0,43.916667,-69.816667,2016-08,31,871.2319014124424,4.3358405679301475,79.1910629272461,10.072221111808297,0.6990950226244342
United States,Bath,7080.0,43.916667,-69.816667,2016-09,30,932.299967485082,4.639756664039031,103.31232452392578,11.743273320010918,0.6599631305513658
United States,Bath,7080.0,43.916667,-69.816667,2016-10,31,985.4514859498128,4.904274652456181,83.1290512084961,11.009838156169875,0.753661806602983
United States,Bath,7080.0,43.916667,-69.816667,2016-11,30,922.1817726473013,4.58940166718831,85.27910232543945,11.36822882867273,0.8055974526562761
United States,Bath,7080.0,43.916667,-69.816667,2016-12,31,1496.3063327748393,7.446634689544761,119.91014862060547,15.942865234273684,0.8210826210826211
United States,Bath,7080.0,43.916667,-69.816667,2017-01,31,1223.2696652650247,6.087819134693911,108.05809783935547,12.906001215744379,0.7919557566616389
United States,Bath,7080.0,43.916667,-69.816667,2017-02,28,1895.1077552290524,9.43134092358181,153.8413848876953,21.08855013642099,0.8429361488185018
United States,Bath,7080.0,43.916667,-69.816667,2017-03,31,1377.4668096233231,6.8552086585208025,115.04844665527344,14.902577618724623,0.7628624099212333
United States,Bath,7080.0,43.916667,-69.816667,2017-04,30,1052.9643786635324,5.24026457501514,86.12652587890625,10.876244123958566,0.7612032847326964
United States,Bath,7080.0,43.916667,-69.816667,2017-05,31,799.9566024990643,3.981126361507082,80.81964874267578,8.012830163479407,0.7852187028657616
United States,Bath,7080.0,43.916667,-69.816667,2017-06,30,947.7269124252539,4.716531600313037,98.3211441040039,11.94629177482312,0.7287414110943522
United States,Bath,7080.0,43.916667,-69.816667,2017-07,31,866.4530744694026,4.312057885393893,86.86724090576172,10.255773294919658,0.7276018099547511
United States,Bath,7080.0,43.916667,-69.816667,2017-08,31,963.8226690938664,4.796634997149357,87.39619064331055,10.63092031943093,0.7823529411764705
United States,Bath,7080.0,43.916667,-69.816667,2017-09,30,881.9586698057606,4.389224239358086,82.26726531982422,10.457142930325922,0.7173789173789172
United States,Bath,7080.0,43.916667,-69.816667,2017-10,31,943.9698003122911,4.697833663413303,77.62754821777344,10.462500884149508,0.7550527903469079
United States,Bath,7080.0,43.916667,-69.816667,2017-11,30,1121.8179822128782,5.582926783588359,103.65520477294922,14.010592710836507,0.7978548684431037
United States,Bath,7080.0,43.916667,-69.816667,2017-12,31,1785.4592018488572,8.885655388892419,175.17721557617188,18.865304460162868,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2018-01,31,1750.9126339618192,8.713728247238702,121.9963493347168,17.275347011314548,0.8400703871292106
United States,Bath,7080.0,43.916667,-69.816667,2018-02,28,1318.1323350670873,6.559920089035837,104.51580810546875,13.715151589634482,0.8533769063180828
United States,Bath,7080.0,43.916667,-69.816667,2018-03,31,1374.860228764601,6.8422365451116,101.74041748046875,12.502162742245691,0.8533769063180828
United States,Bath,7080.0,43.916667,-69.816667,2018-04,30,995.1009275822666,4.9522968155794995,84.41481018066406,9.742294363241424,0.8261940673705379
United States,Bath,7080.0,43.916667,-69.816667,2018-05,31,966.61412643276,4.810527181255563,70.67878723144531,10.090995655801734,0.7701357466063348
United States,Bath,7080.0,43.916667,-69.816667,2018-06,30,933.1913865428347,4.6441929695822095,89.96470642089844,10.376532111038859,0.7702698173286406
United States,Bath,7080.0,43.916667,-69.816667,2018-07,31,899.2789068268503,4.475421480529418,78.29537963867188,10.012335171172584,0.7008044243338362
United States,Bath,7080.0,43.916667,-69.816667,2018-08,31,859.7962642893923,4.278929085145983,72.51398849487305,9.794314190401492,0.716088486676722
United States,Bath,7080.0,43.916667,-69.816667,2018-09,30,937.841387757528,4.667334527960531,72.58250427246094,10.17829300578328,0.7467236467236467
United States,Bath,7080.0,43.916667,-69.816667,2018-10,31,949.0255046372905,4.722994275503212,86.23114013671875,10.788210792351705,0.7862745098039217
United States,Bath,7080.0,43.916667,-69.816667,2018-11,30,1127.417369798118,5.610793132155586,112.94892120361328,12.042535721691886,0.78072733366851
United States,Bath,7080.0,43.916667,-69.816667,2018-12,31,1130.928089124724,5.628264851515538,100.6053466796875,12.799765264070436,0.7359477124183005
United States,Bath,7080.0,43.916667,-69.816667,2019-01,31,1619.7492734737257,8.06097044703839,114.12810516357422,16.96650168149205,0.835964471258589
United States,Bath,7080.0,43.916667,-69.816667,2019-02,28,1644.1598075809434,8.1824538131724,126.22080993652344,17.005691824705725,0.8186358304005363
United States,Bath,7080.0,43.916667,-69.816667,2019-03,31,1316.3696948951954,6.5511479966095125,104.79804992675781,13.730885064503301,0.8368024132730014
United States,Bath,7080.0,43.916667,-69.816667,2019-04,30,1018.6086220952517,5.069287039838583,73.62602996826172,10.943365242110339,0.7585051114462878
United States,Bath,7080.0,43.916667,-69.816667,2019-05,31,842.5718872102454,4.193208908031238,69.81270599365234,8.636601794676958,0.7343723814312049
United States,Bath,7080.0,43.916667,-69.816667,2019-06,30,968.3737142402972,4.819284083047596,70.06793975830078,10.332355526931034,0.756594603653427
United States,Bath,7080.0,43.916667,-69.816667,2019-07,31,846.5926629929568,4.21321901409481,66.31919860839844,8.984097801659392,0.7205128205128204
United States,Bath,7080.0,43.916667,-69.816667,2019-08,31,832.6854233872658,4.144007161805515,58.46117401123047,8.411096432190039,0.7572146807440924
United States,Bath,7080.0,43.916667,-69.816667,2019-09,30,753.8317829274663,3.7515779903297077,57.981313705444336,7.8590838571376915,0.7152337858220209
United States,Bath,7080.0,43.916667,-69.816667,2019-10,31,808.8498167432405,4.025385024483818,53.58624076843262,8.151327024547491,0.7186190715602481
United States,Bath,7080.0,43.916667,-69.816667,2019-11,30,817.6333228349689,4.069097705320499,58.077518463134766,7.310850807225295,0.7877660465895759
United States,Bath,7080.0,43.916667,-69.816667,2019-12,31,1293.5450489592322,6.437557085122743,77.45696258544922,11.765078354315918,0.8496732026143791
United States,Bath,7080.0,43.916667,-69.816667,2020-01,31,1391.2945038828198,6.924024639241964,67.80305480957031,11.347681143871089,0.8474945533769063
United States,Bath,7080.0,43.916667,-69.816667,2020-02,29,1376.7621166586284,6.851701628602242,86.24368286132812,12.659217269019395,0.8299145299145299
United States,Bath,7080.0,43.916667,-69.816667,2020-03,31,873.672668047074,4.347987477351312,58.93927001953125,8.648129918411012,0.7066197419138595
United States,Bath,7080.0,43.916667,-69.816667,2020-04,30,912.6865570486506,4.54214703736228,58.724220275878906,8.680524470566361,0.7179319591084297
United States,Bath,7080.0,43.916667,-69.816667,2020-05,31,920.9525318609145,4.583284131706965,65.92488098144531,8.929264762218729,0.7745600804424333
United States,Bath,7080.0,43.916667,-69.816667,2020-06,30,854.3875217707425,4.252011515672424,60.35658264160156,8.806576606813927,0.6894586894586894
United States,Bath,7080.0,43.916667,-69.816667,2020-07,31,825.8524434831213,4.110001621581138,49.87879180908203,7.628298967533281,0.7296296296296296
United States,Bath,7080.0,43.916667,-69.816667,2020-08,31,733.4809702483609,3.6502985501928613,54.329322814941406,7.254416445488674,0.6547678900620076
United States,Bath,7080.0,43.916667,-69.816667,2020-09,30,712.5262547743671,3.5460136803501943,50.15699005126953,6.864445292951599,0.7332998156527567
United States,Bath,7080.0,43.916667,-69.816667,2020-10,31,816.1385776914947,4.0616588401672775,61.60647010803223,7.985379268651345,0.7424166247695658
United States,Bath,7080.0,43.916667,-69.816667,2020-11,30,922.0846336109964,4.588918237491053,62.60781669616699,10.2831242914464,0.7127032009384949
United States,Bath,7080.0,43.916667,-69.816667,2020-12,31,1146.802092839332,5.707264655321722,82.55533599853516,12.076473271840491,0.8039215686274509
United States,Bath,7080.0,43.916667,-69.816667,2021-01,31,1198.7703595879543,5.965893981048192,89.95298767089844,11.423608261994552,0.7949388302329479
United States,Bath,7080.0,43.916667,-69.816667,2021-02,28,1473.811943565046,7.334687359415421,66.99944496154785,11.827272363317565,0.8517177811295459
United States,Bath,7080.0,43.916667,-69.816667,2021-03,31,911.615713909853,4.536817795956449,68.44811248779297,8.770160883088215,0.7275850511144627
United States,Bath,7080.0,43.916667,-69.816667,2021-04,30,1000.5607275106157,4.979468481336618,75.95125579833984,10.14787811777408,0.7508128037539802
United States,Bath,7080.0,43.916667,-69.816667,2021-05,31,979.3132230380587,4.873726494949257,67.99519348144531,9.925805151570737,0.7777275012569129
United States,Bath,7080.0,43.916667,-69.816667,2021-06,30,988.7036681348202,4.9204597157317504,69.76887512207031,10.10097984148074,0.7770739064856711
United States,Bath,7080.0,43.916667,-69.816667,2021-07,31,751.8112555634451,3.7415224764081754,70.86318969726562,7.36912470759656,0.7001508295625942
United States,Bath,7080.0,43.916667,-69.816667,2021-08,31,856.9047382404992,4.264538891300129,55.79852294921875,8.299961067853815,0.7782470253058488
United States,Bath,7080.0,43.916667,-69.816667,2021-09,30,799.2416110044601,3.9775680791221006,68.37622833251953,8.548977826655362,0.7408748114630467
United States,Bath,7080.0,43.916667,-69.816667,2021-10,31,974.6795719438321,4.85066630585447,74.30602264404297,10.448489333131683,0.7721970839617898
United States,Bath,7080.0,43.916667,-69.816667,2021-11,30,979.6482425839293,4.875393779326333,81.22547912597656,10.625619216352353,0.7890564772917713
United States,Bath,7080.0,43.916667,-69.816667,2021-12,31,1089.7022078367424,5.423096918331141,73.03768157958984,10.415928542840513,0.8138595609183844
United States,Bath,7080.0,43.916667,-69.816667,2022-01,31,1523.7991868011507,7.583457769165936,95.5677261352539,14.462024442703944,0.8474442768560416
United States,Bath,7080.0,43.916667,-69.816667,2022-02,28,1614.300119057239,8.033851760565115,104.66196823120117,14.284304593114914,0.8533769063180828
United States,Bath,7080.0,43.916667,-69.816667,2022-03,31,1025.2234630153462,5.102206972597304,70.11809539794922,9.499374275833818,0.8507122507122507
United States,Bath,7080.0,43.916667,-69.816667,2022-04,30,913.6751379595082,4.547066886154582,87.28850936889648,9.17638141357932,0.8437740908329143
United States,Bath,7080.0,43.916667,-69.816667,2022-05,31,1131.1451775853548,5.629345230864487,93.13511276245117,11.84148714224164,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2022-06,30,1018.4144515591513,5.068320715618642,64.97146606445312,10.621464336126728,0.8074744427685604
United States,Bath,7080.0,43.916667,-69.816667,2022-07,26,1002.8815419979542,4.991018427554759,65.93575286865234,10.135312313139584,0.8266800737388973
United States,Bath,7080.0,43.916667,-69.816667,2022-08,21,864.998360778713,4.304818243887895,58.95637321472168,8.806830254444849,0.7477124183006535
United States,Bath,7080.0,43.916667,-69.816667,2022-09,30,972.6656641024,4.840643735164855,73.21808624267578,10.118728583820246,0.8011060834590246
United States,Bath,7080.0,43.916667,-69.816667,2022-10,31,1010.9686258708726,5.031265239311316,74.99205780029297,10.101475610286844,0.8560415619239149
United States,Bath,7080.0,43.916667,-69.816667,2022-11,30,931.4264963472589,4.635409679512696,71.88050842285156,9.569614439417117,0.8117144293614882
United States,Bath,7080.0,43.916667,-69.816667,2022-12,31,1107.6019198671281,5.512178019987074,56.65435028076172,8.695661520545013,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-01,31,1502.7942500857744,7.47892296438011,76.17827987670898,12.546775127449934,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-02,28,1474.0859909962203,7.336051205215484,75.88642883300781,12.213136511662427,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-03,31,1413.291238301116,7.033495301758125,86.71558380126953,13.2061057626397,0.8560415619239149
United States,Bath,7080.0,43.916667,-69.816667,2023-04,30,992.4515128567524,4.9391115318111565,68.09111785888672,8.885216214658826,0.8005027652086475
United States,Bath,7080.0,43.916667,-69.816667,2023-05,31,944.6405219102608,4.701171628781133,63.63732147216797,8.683349519510148,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-06,30,938.4351783201977,4.670289632343535,56.72475624084473,8.164987485488853,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-07,31,896.5775904037201,4.461977898728481,67.40301513671875,8.479010809922423,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-08,31,892.511695937491,4.441743251508816,79.18830108642578,9.103990500045402,0.8453996983408748
United States,Bath,7080.0,43.916667,-69.816667,2023-09,30,914.195452838318,4.549656325723982,67.04120254516602,8.773828861144787,0.8357968828557063
United States,Bath,7080.0,43.916667,-69.816667,2023-10,31,977.2863717795585,4.863639509041695,92.37367248535156,9.709500648474682,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-11,30,1044.765348469393,5.199460642473413,100.79886627197266,11.50778655917509,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2023-12,31,1037.6306200475087,5.1639533970630715,99.65670013427734,10.539366851252103,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2024-01,31,1695.8544931472516,8.439721613469215,127.55461883544922,16.765583669334834,0.8560415619239149
United States,Bath,7080.0,43.916667,-69.816667,2024-02,29,1376.2917991303939,6.849361009743563,110.69742584228516,14.14461419595752,0.8560415619239149
United States,Bath,7080.0,43.916667,-69.816667,2024-03,31,952.5871821678737,4.740719597431796,88.54166412353516,10.080878204101165,0.8245852187028657
United States,Bath,7080.0,43.916667,-69.816667,2024-04,30,1008.4543479298844,5.018752487794854,71.95768737792969,10.670674594822803,0.7770739064856711
United States,Bath,7080.0,43.916667,-69.816667,2024-05,29,970.8556311589828,4.83163578417886,91.76030731201172,10.149337843456378,0.8272498743086978
United States,Bath,7080.0,43.916667,-69.816667,2024-06,27,864.9534555422654,4.3045947649891225,80.12807083129883,10.35024943118904,0.6231942349589408
United States,Bath,7080.0,43.916667,-69.816667,2024-07,21,788.9359069119959,3.926279909103592,74.60544967651367,9.547514768845536,0.5745600804424333
United States,Bath,7080.0,43.916667,-69.816667,2024-08,31,926.1736303214931,4.6092678571396934,67.01052284240723,8.446350940966731,0.858706217529747
United States,Bath,7080.0,43.916667,-69.816667,2024-09,28,957.5987165943084,4.76566039016274,81.1202278137207,9.704244896170785,0.8448298977710742
United States,Bath,7080.0,43.916667,-69.816667,2024-10,31,1022.0123446548687,5.08622627075063,87.9311408996582,11.09990243445715,0.8533769063180828
United States,Bath,7080.0,43.916667,-69.816667,2024-11,27,1089.0940776217217,5.420070450116884,120.93535614013672,13.629423775643708,0.8171442936148817
United States,Bath,7080.0,43.916667,-69.816667,2024-12,31,1434.8727849102488,7.140899708271306,118.93368530273438,13.68171605746708,0.858706217529747
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-01,31,5587.969059987396,34.48862693137734,159.42398071289062,38.47786225637548,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-02,29,5890.447036885515,36.35550378559896,171.57022094726562,38.95173190784401,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-03,31,5675.024644284389,35.02592904183656,153.41607666015625,34.47678117971759,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-04,30,5365.692339557994,33.11674766645582,191.3687744140625,36.24980048549911,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-05,31,5442.841175930174,33.592905892685515,175.06836700439453,35.23446996506625,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-06,30,5615.025064801233,34.65561505286849,174.0372314453125,36.34102314191636,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-07,31,5795.045868439769,35.76669320486352,177.4200439453125,37.9712023648386,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-08,31,5779.353044001263,35.66983798577603,170.75321197509766,38.98678488758003,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-09,30,5911.301368450654,36.48421553284241,194.28137969970703,40.06776467440457,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-10,31,5950.066029597964,36.723468814683926,185.5110626220703,40.102861626036024,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-11,30,5355.610034776902,33.054520255303274,186.9811248779297,35.58589802505821,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2016-12,31,4513.576985840704,27.857540211767347,137.9994125366211,27.674472668780446,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-01,31,5273.5208588364085,32.54787053449715,143.3818359375,34.94917813511432,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-02,28,4830.153587288717,29.81143297411712,137.9610595703125,30.654822951726594,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-03,31,5245.148488476696,32.37275787979373,136.7617950439453,33.25543962926034,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-04,30,5682.34977750708,35.07113934708843,208.90503692626953,39.40115163920343,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-05,31,5116.671583769603,31.579805737758953,141.53740310668945,32.753771411302424,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-06,30,5574.44113956012,34.40513337660545,190.4977569580078,36.97263062610616,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-07,31,5825.490563497354,35.95459612963078,198.9616241455078,40.76570827607631,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-08,31,5319.581198186033,32.83215232688156,192.75030517578125,35.969228251875556,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-09,30,4868.157101124877,30.045988498084128,165.76878356933594,31.736685901412347,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-10,31,5122.4894307120185,31.615713157894398,200.85778045654297,35.64836971988939,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-11,30,5073.78351407986,31.315103013127224,144.69834899902344,34.63514261428316,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2017-12,31,4636.830542990976,28.61825415003144,155.72412109375,32.382810728295766,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2018-01,31,4549.5184331311875,28.079368778401903,145.02574920654297,30.891775133025323,0.8902391725921136
United States,Corpus Christi,9300.0,27.816667,-97.4,2018-02,28,2213.636824309687,14.329019398867095,58.45310020446777,12.195304892713416,0.8924175450527031
United States,Corpus Christi,9300.0,27.816667,-97.4,2018-03,31,4482.412413557369,27.66519424574328,126.20117950439453,27.151333677183455,0.8902391725921136
