country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean
United States,Green Bay,4940.0,44.516667,-88.016667,2020-07,5,15362.39248084962,15219.465378059549,1.4081754807267164,2.381326918627652
United States,Green Bay,4940.0,44.516667,-88.016667,2020-08,6,14410.695947984059,14681.118217414381,1.3059623942221306,2.4198428334433357
United States,Green Bay,4940.0,44.516667,-88.016667,2020-09,4,15707.614680836994,15971.044993121272,2.203374378599375,2.6937038850716717
United States,Green Bay,4940.0,44.516667,-88.016667,2020-10,6,16225.65867071084,16097.859072749983,2.116646036314811,2.6789426455288323
United States,Green Bay,4940.0,44.516667,-88.016667,2020-11,4,19607.315623085393,18384.089311395557,2.213491936925738,2.506264751934512
United States,Green Bay,4940.0,44.516667,-88.016667,2020-12,6,14489.863635264546,14201.895932716861,2.094212079041746,2.6614328070022384
United States,Green Bay,4940.0,44.516667,-88.016667,2021-01,4,12562.822884168734,12781.557404460276,1.605175595295138,2.661187990305032
United States,Green Bay,4940.0,44.516667,-88.016667,2021-02,6,13333.995163443169,13491.730352801364,1.8585892856425301,2.5566221969477216
United States,Green Bay,4940.0,44.516667,-88.016667,2021-03,4,16776.63145813251,16931.514859510968,1.6530911135782698,2.4619406123640193
United States,Green Bay,4940.0,44.516667,-88.016667,2021-04,6,17196.00757749613,16981.863963567186,1.869649334874641,2.386074053750139
United States,Green Bay,4940.0,44.516667,-88.016667,2021-05,4,15211.309573389519,16084.231798043402,1.5767920212984932,2.646234063818245
United States,Green Bay,4940.0,44.516667,-88.016667,2021-06,5,14707.551694125197,15898.634780947883,1.9019985225393576,2.4089011335377792
United States,Green Bay,4940.0,44.516667,-88.016667,2021-07,4,16013.632634094974,16041.451862926593,1.6382581319566911,2.45809607498526
United States,Green Bay,4940.0,44.516667,-88.016667,2021-08,5,16201.471854269214,16325.450433978564,1.7735837140183337,2.654738816537952
United States,Green Bay,4940.0,44.516667,-88.016667,2021-09,6,15467.308171930785,15438.916371026897,1.6884731540041742,2.3810576381168147
United States,Green Bay,4940.0,44.516667,-88.016667,2021-10,4,16072.707496073303,15955.645728514033,1.4147613160219288,2.404611506988905
United States,Green Bay,4940.0,44.516667,-88.016667,2021-11,3,16400.08069128771,16400.08069128771,1.9801625065690616,2.3638610987623023
United States,Green Bay,4940.0,44.516667,-88.016667,2021-12,4,11297.323821755936,12427.744188149916,1.7954183799592132,2.502114978901327
United States,Green Bay,4940.0,44.516667,-88.016667,2022-01,3,10678.040784889408,10678.040784889408,1.5743816848336307,1.9053834920509094
United States,Green Bay,4940.0,44.516667,-88.016667,2022-02,2,13504.321801239057,13504.321801239057,2.1605930464649603,2.04658769922803
United States,Green Bay,4940.0,44.516667,-88.016667,2022-03,3,18271.321778182435,18271.321778182435,2.1278730457677755,2.3536585442820344
United States,Green Bay,4940.0,44.516667,-88.016667,2022-04,2,15253.794436150412,15253.794436150412,1.925772494103103,2.180204314147063
United States,Green Bay,4940.0,44.516667,-88.016667,2022-05,2,13547.387213122802,13547.387213122802,1.9675467102416724,2.3111623519994215
United States,Green Bay,4940.0,44.516667,-88.016667,2022-06,2,12414.283329564058,12414.283329564058,1.7448922219576484,2.242051928978436
United States,Green Bay,4940.0,44.516667,-88.016667,2022-07,3,13686.249225611547,13686.249225611547,2.2120568695336633,2.2030651140104403
United States,Green Bay,4940.0,44.516667,-88.016667,2022-08,2,12861.811219859681,12861.811219859681,1.9831548347042054,1.9687802293749466
United States,Green Bay,4940.0,44.516667,-88.016667,2022-09,3,13998.164065924948,13998.164065924948,1.7644710921602016,2.1317428935102534
United States,Green Bay,4940.0,44.516667,-88.016667,2022-10,3,13319.027208360083,13319.027208360083,1.9836316558116707,2.5245490142141733
United States,Green Bay,4940.0,44.516667,-88.016667,2022-11,2,14042.556950192708,14042.556950192708,1.8139653149757833,2.312500290202163
United States,Green Bay,4940.0,44.516667,-88.016667,2022-12,3,13330.183907640465,13330.183907640465,2.148403085807844,2.0153663584218764
